,voxel_x,voxel_y,voxel_z,currentStep,struggleValue,rowCount
1321,-1.0,1.2,-4.1,12,19.1670651,1
2040,0.7,1.6,-2.5,12,46.7836433,4
4585,1.2,1.6,-3.0,12,59.94934560588235,34
51,-1.6,1.6,-4.4,12,18.6311721,1
2031,0.7,1.6,-2.6,12,41.8367869,2
4608,1.2,1.6,-2.9,12,73.28924530399999,25
4624,1.2,1.6,-2.8,12,49.1800168,1
1175,-1.1,1.2,-4.1,12,19.1670651,1
1991,0.7,1.6,-3.0,12,61.0555697,31
977,-1.2,1.5,-4.4,12,187.9320238,3
1336,-1.0,1.5,-4.4,12,187.9320238,1
43,-1.6,1.5,-4.5,12,18.6311721,1
1965,0.7,1.5,-2.5,12,50.94470693333333,6
1958,0.7,1.5,-2.6,12,54.7450335,4
4568,1.2,1.6,-3.1,12,52.41854674333333,30
4666,1.2,1.7,-3.0,12,56.80600448139534,43
4686,1.2,1.7,-2.9,12,38.76170162857143,7
1430,-0.9,1.4,-4.0,12,187.9320238,4
1344,-1.0,1.5,-4.1,12,187.9320238,3
1934,0.7,1.5,-2.9,12,61.0555697,3
4698,1.2,1.7,-2.8,12,31.9430741,3
1926,0.7,1.5,-3.0,12,61.0555697,3
567,-1.3,1.3,-4.4,12,19.1670651,13
1909,0.7,1.4,-2.5,12,61.0555697,3
1899,0.7,1.4,-2.6,12,231.3908842,1
1891,0.7,1.4,-2.7,12,218.2881677,13
1005,-1.2,1.6,-4.4,12,187.9320238,22
4735,1.3,1.2,-3.2,12,129.5630376,8
1872,0.7,1.3,-2.6,12,231.3908842,45
582,-1.3,1.3,-4.3,12,19.1670651,9
990,-1.2,1.5,-4.2,12,187.9320238,2
533,-1.3,1.2,-4.4,12,19.1670651,1
2062,0.7,1.7,-2.7,12,51.7304997,1
4554,1.2,1.6,-3.2,12,60.82557654864865,37
2242,0.8,1.5,-2.4,12,18.4325138,3
4406,1.2,1.4,-2.9,12,221.69694595,16
2231,0.8,1.5,-2.5,12,18.4325138,3
4421,1.2,1.4,-2.8,12,70.2679406,3
2220,0.8,1.5,-2.6,12,89.2764200076923,13
4435,1.2,1.4,-2.7,12,70.2679406,6
4441,1.2,1.4,-2.6,12,61.0555697,2
2208,0.8,1.5,-2.7,12,113.53060815,14
2193,0.8,1.5,-2.8,12,129.5630376,7
2180,0.8,1.5,-2.9,12,55.52931475,4
4463,1.2,1.5,-3.1,12,80.20674486136365,44
2167,0.8,1.5,-3.0,12,59.35518356153846,13
1306,-1.1,1.7,-4.0,12,187.9320238,1
2154,0.8,1.5,-3.1,12,61.0555697,4
1193,-1.1,1.3,-4.1,12,19.1670651,3
4481,1.2,1.5,-3.0,12,72.37886356666667,27
969,-1.2,1.5,-4.5,12,187.9320238,11
2066,0.7,1.7,-2.6,12,51.7304997,3
56,-1.6,1.7,-4.5,12,18.6311721,1
2077,0.8,1.2,-2.8,12,231.3908842,4
1190,-1.1,1.3,-4.2,12,19.1670651,1
4539,1.2,1.5,-2.7,12,61.0555697,1
2081,0.8,1.3,-2.8,12,231.3908842,2
1870,0.7,1.3,-2.7,12,231.3908842,15
2083,0.8,1.3,-2.7,12,231.3908842,2
4523,1.2,1.5,-2.8,12,73.56207210588235,17
2102,0.8,1.4,-2.8,12,199.31749514999998,6
5084,1.4,1.5,-2.8,12,62.0915962,2
2115,0.8,1.4,-2.7,12,210.09896988749998,8
4503,1.2,1.5,-2.9,12,98.40535420833334,12
2128,0.8,1.4,-2.6,12,74.70810891666666,6
2097,0.8,1.4,-2.9,12,231.3908842,1
4754,1.3,1.3,-3.2,12,105.18154422,5
1349,-1.0,1.5,-4.0,12,187.9320238,1
4757,1.3,1.3,-3.1,12,78.49555556666667,3
1142,-1.2,1.8,-4.1,12,187.9320238,11
5003,1.4,1.3,-3.2,12,70.2679406,3
717,-1.3,1.6,-4.2,12,172.54103728181818,11
5118,1.5,1.3,-3.2,12,62.90837809090909,11
1067,-1.2,1.7,-4.3,12,131.49840656666666,3
5024,1.4,1.4,-3.2,12,46.0083262,18
746,-1.3,1.7,-4.4,12,187.9320238,1
5064,1.4,1.5,-3.1,12,59.9396663,6
5129,1.5,1.4,-3.1,12,62.0915962,8
759,-1.3,1.7,-4.3,12,120.21168312,5
1078,-1.2,1.7,-4.2,12,172.54103728181818,11
5030,1.4,1.4,-3.1,12,66.1797684,2
14,-1.6,1.0,-4.5,12,18.6311721,1
1514,-0.8,1.4,-4.1,12,187.9320238,5
1511,-0.8,1.4,-4.2,12,187.9320238,4
1506,-0.8,1.3,-4.1,12,187.9320238,3
1504,-0.8,1.3,-4.5,12,187.9320238,1
5059,1.4,1.5,-3.2,12,33.878519,13
1131,-1.2,1.8,-4.2,12,187.9320238,20
1424,-0.9,1.4,-4.2,12,187.9320238,1
5121,1.5,1.3,-3.1,12,62.0915962,6
1447,-0.9,1.5,-4.2,12,187.9320238,3
781,-1.3,1.7,-4.2,12,180.87782164583334,24
703,-1.3,1.6,-4.3,12,187.9320238,25
1420,-0.9,1.4,-4.4,12,187.9320238,1
5126,1.5,1.4,-3.2,12,33.878519,4
12,-1.6,1.0,-4.6,12,18.6311721,1
1416,-0.9,1.2,-4.5,12,187.9320238,1
4116,1.1,1.7,-3.2,12,31.9430741,1
1094,-1.2,1.7,-4.1,12,187.9320238,38
1502,-0.8,1.2,-4.5,12,187.9320238,2
1111,-1.2,1.7,-4.0,12,187.9320238,3
74,-1.5,1.0,-4.6,12,18.6311721,4
686,-1.3,1.6,-4.4,12,187.9320238,46
676,-1.3,1.6,-4.5,12,187.9320238,7
588,-1.3,1.4,-4.6,12,187.9320238,1
592,-1.3,1.4,-4.5,12,187.9320238,3
4788,1.3,1.4,-3.2,12,127.91595157222224,36
4793,1.3,1.4,-3.1,12,119.40594965000001,12
1015,-1.2,1.6,-4.3,12,187.9320238,23
4802,1.3,1.4,-3.0,12,98.2680584,1
1359,-1.0,1.6,-4.5,12,187.9320238,5
4846,1.3,1.5,-3.2,12,56.96921652941177,17
4854,1.3,1.5,-3.1,12,62.521449523076924,13
1364,-1.0,1.6,-4.3,12,187.9320238,3
4867,1.3,1.5,-3.0,12,67.92483795555556,9
835,-1.3,1.8,-4.3,12,187.9320238,1
624,-1.3,1.4,-4.3,12,19.1670651,16
629,-1.3,1.5,-4.6,12,187.9320238,1
4887,1.3,1.5,-2.9,12,62.091596200000005,5
1027,-1.2,1.6,-4.2,12,187.9320238,2
636,-1.3,1.5,-4.5,12,187.9320238,1
670,-1.3,1.5,-4.2,12,187.9320238,1
4970,1.3,1.7,-3.0,12,62.0915962,1
1379,-1.0,1.6,-4.1,12,60.956385025,4
4956,1.3,1.6,-2.8,12,62.0915962,8
1042,-1.2,1.6,-4.0,12,187.9320238,6
4943,1.3,1.6,-2.9,12,62.0915962,13
1056,-1.2,1.7,-4.4,12,187.9320238,1
662,-1.3,1.5,-4.3,12,187.9320238,1
4924,1.3,1.6,-3.0,12,61.818935765789476,38
1150,-1.2,1.8,-4.0,12,187.9320238,5
1034,-1.2,1.6,-4.1,12,187.9320238,3
4910,1.3,1.6,-3.2,12,37.517461159999996,10
648,-1.3,1.5,-4.4,12,187.9320238,2
4902,1.3,1.5,-2.8,12,62.0915962,1
5068,1.4,1.5,-3.0,12,62.0915962,3
1294,-1.1,1.7,-4.1,12,187.9320238,2
995,-1.2,1.6,-4.5,12,187.9320238,26
946,-1.2,1.4,-4.5,12,187.9320238,10
1232,-1.1,1.6,-4.4,12,187.9320238,4
4303,1.2,1.2,-2.9,12,61.0555697,3
4310,1.2,1.2,-2.8,12,61.0555697,16
1220,-1.1,1.5,-4.2,12,187.9320238,1
802,-1.3,1.7,-4.1,12,187.9320238,20
4316,1.2,1.3,-3.3,12,129.5630376,1
4172,1.1,1.7,-2.9,12,76.47188307,10
4320,1.2,1.3,-3.2,12,61.0555697,2
106,-1.5,1.4,-4.5,12,187.9320238,1
4324,1.2,1.3,-3.1,12,61.0555697,1
2355,0.8,1.6,-2.6,12,25.18779395,2
848,-1.3,1.8,-4.2,12,187.9320238,10
413,-1.4,1.7,-4.1,12,187.9320238,3
2340,0.8,1.6,-2.7,12,18.4325138,1
470,-1.4,1.8,-4.1,12,187.9320238,8
4349,1.2,1.3,-2.8,12,61.0555697,3
2325,0.8,1.6,-2.8,12,104.92904222857143,7
4148,1.1,1.7,-3.0,12,82.72132189615385,52
2551,0.9,1.4,-2.7,12,231.3908842,1
2594,0.9,1.5,-3.2,12,129.5630376,4
2533,0.9,1.4,-2.8,12,231.3908842,11
1252,-1.1,1.6,-4.1,12,187.9320238,3
93,-1.5,1.2,-4.2,12,18.6311721,2
1223,-1.1,1.5,-4.1,12,187.9320238,2
2461,0.8,1.8,-2.9,12,38.53888263333334,3
4268,1.1,1.9,-2.8,12,47.853205,1
4284,1.2,1.2,-3.2,12,61.0555697,1
4237,1.1,1.8,-2.9,12,47.853205,7
89,-1.5,1.2,-4.3,12,18.6311721,1
2465,0.8,1.8,-2.8,12,41.8367869,4
1228,-1.1,1.6,-4.5,12,187.9320238,4
2411,0.8,1.7,-2.9,12,31.9430741,1
2478,0.9,1.3,-3.0,12,231.3908842,2
2480,0.9,1.3,-2.9,12,231.3908842,1
2481,0.9,1.3,-2.8,12,231.3908842,1
4218,1.1,1.8,-3.0,12,47.141737989285716,84
2501,0.9,1.4,-3.0,12,231.3908842,3
102,-1.5,1.3,-4.4,12,18.8991186,2
2517,0.9,1.4,-2.9,12,220.72866493399997,50
4191,1.1,1.7,-2.8,12,80.17942631818181,11
98,-1.5,1.3,-4.5,12,187.9320238,6
2599,0.9,1.5,-3.1,12,129.5630376,8
1261,-1.1,1.6,-4.0,12,187.9320238,2
863,-1.3,1.8,-4.1,12,187.9320238,40
4387,1.2,1.4,-3.0,12,38.9505499,12
4129,1.1,1.7,-3.1,12,37.41805502857143,28
4374,1.2,1.4,-3.1,12,38.9505499,1
1243,-1.1,1.6,-4.2,12,187.9320238,5
1283,-1.1,1.7,-4.2,12,187.9320238,1
2305,0.8,1.6,-2.9,12,86.8098924,7
81,-1.5,1.1,-4.4,12,18.6311721,1
4366,1.2,1.4,-3.2,12,120.37245472222223,36
2616,0.9,1.5,-3.0,12,158.18414561818182,11
5091,1.4,1.6,-3.0,12,62.0915962,1
2284,0.8,1.6,-3.0,12,61.839186147826084,23
2638,0.9,1.5,-2.9,12,202.2037159142857,35
82,-1.5,1.1,-4.3,12,18.6311721,1
943,-1.2,1.3,-4.2,12,19.1670651,2
76,-1.5,1.0,-4.5,12,18.6311721,1
1043,-1.2,1.6,-4.0,13,6.1050141,1
879,-1.3,1.8,-4.0,13,6.1050141,2
1421,-0.9,1.4,-4.4,13,6.1050141,1
2993,0.9,1.8,-3.0,13,6.6605062,4
3505,1.0,1.7,-3.0,13,6.472563889473684,19
568,-1.3,1.3,-4.4,13,4.0000125,2
4667,1.2,1.7,-3.0,13,5.6985554,5
3553,1.0,1.7,-2.8,13,6.3634969,6
2502,0.9,1.4,-3.0,13,6.4740085,2
19,-1.6,1.1,-4.5,13,5.4375431,1
992,-1.2,1.5,-4.0,13,6.1050141,1
2900,0.9,1.7,-3.0,13,4.5990136,14
4959,1.3,1.7,-3.3,13,5.478504,1
2399,0.8,1.7,-3.0,13,4.2730042,3
4971,1.3,1.7,-3.0,13,5.6985554,4
75,-1.5,1.0,-4.6,13,5.4375431,3
4925,1.3,1.6,-3.0,13,5.6985554,2
4261,1.1,1.9,-3.0,13,7.2886073,2
2639,0.9,1.5,-2.9,13,6.5285249,4
94,-1.5,1.2,-4.2,13,5.4375431,3
2789,0.9,1.6,-2.9,13,6.6783764,24
4238,1.1,1.8,-2.9,13,7.2886073,4
26,-1.6,1.2,-4.4,13,5.4375431,1
3242,1.0,1.5,-2.9,13,6.516410144444444,18
246,-1.4,1.2,-4.2,13,5.4375431,3
4062,1.1,1.6,-2.9,13,6.696770965000001,20
90,-1.5,1.2,-4.3,13,5.4375431,3
2412,0.8,1.7,-2.9,13,4.2730042,2
4038,1.1,1.6,-3.0,13,8.10231483076923,13
938,-1.2,1.3,-4.3,13,4.0000125,3
3485,1.0,1.7,-3.1,13,6.3851771,19
1365,-1.0,1.6,-4.3,13,6.1050141,1
4219,1.1,1.8,-3.0,13,10.2215173,1
625,-1.3,1.4,-4.3,13,4.0000125,7
864,-1.3,1.8,-4.1,13,6.1050141,5
727,-1.3,1.6,-4.1,13,6.1050141,1
1112,-1.2,1.7,-4.0,13,6.1050141,1
3948,1.1,1.5,-2.8,13,6.474008499999999,5
2617,0.9,1.5,-3.0,13,6.48082305,8
4555,1.2,1.6,-3.2,13,5.478504,3
3389,1.0,1.6,-2.9,13,6.37884415,4
2285,0.8,1.6,-3.0,13,5.775358964285714,14
351,-1.4,1.6,-4.1,13,6.1050141,1
1079,-1.2,1.7,-4.2,13,6.1050141,1
3573,1.0,1.7,-2.7,13,6.3634969,5
3635,1.0,1.8,-2.9,13,10.2215173,2
3365,1.0,1.6,-3.0,13,6.949934566666666,3
3220,1.0,1.5,-3.0,13,6.492180633333334,3
4149,1.1,1.7,-3.0,13,8.562480674285714,35
4173,1.1,1.7,-2.9,13,10.2215173,1
1992,0.7,1.6,-3.0,13,6.6100005,5
4640,1.2,1.7,-3.3,13,5.478504,12
3344,1.0,1.6,-3.1,13,8.3656107,1
3028,0.9,1.9,-3.0,13,6.6605062,9
4016,1.1,1.6,-3.1,13,8.3656107,8
1503,-0.8,1.2,-4.5,13,6.1050141,2
4650,1.2,1.7,-3.1,13,5.6985554,6
2168,0.8,1.5,-3.0,13,6.610000500000001,6
3617,1.0,1.8,-3.0,13,7.131582025,20
248,-1.4,1.2,-4.1,13,5.4375431,2
803,-1.3,1.7,-4.1,13,6.1050141,1
3529,1.0,1.7,-2.9,13,7.2774185,12
3672,1.0,1.9,-3.0,13,6.869873233333333,3
17,-1.6,1.1,-4.6,13,5.4375431,1
1436,-0.9,1.4,-3.9,14,29.058142100000005,5
760,-1.3,1.7,-4.3,14,32.7743165,1
865,-1.3,1.8,-4.1,14,29.0581421,25
1080,-1.2,1.7,-4.2,14,31.31362878,5
434,-1.4,1.8,-4.4,14,29.1225972,2
1095,-1.2,1.7,-4.1,14,29.09036965,4
395,-1.4,1.7,-4.2,14,29.0581421,1
637,-1.3,1.5,-4.5,14,30.296866899999998,3
687,-1.3,1.6,-4.4,14,29.0581421,2
704,-1.3,1.6,-4.3,14,29.074255875000002,4
1143,-1.2,1.8,-4.1,14,29.0581421,8
1253,-1.1,1.6,-4.1,14,29.074255875000002,4
1386,-1.0,1.6,-4.0,14,29.1225972,1
315,-1.4,1.6,-4.5,14,32.7743165,1
1463,-0.9,1.5,-3.9,14,29.0581421,1
1035,-1.2,1.6,-4.1,14,29.0581421,3
1418,-0.9,1.3,-3.9,14,29.1225972,6
1395,-1.0,1.6,-3.9,14,29.0581421,1
1476,-0.9,1.6,-4.1,14,32.7743165,4
782,-1.3,1.7,-4.2,14,29.11799326428572,14
649,-1.3,1.5,-4.4,14,29.09036965,2
1132,-1.2,1.8,-4.2,14,32.7743165,14
1485,-0.9,1.6,-4.0,14,32.7743165,1
414,-1.4,1.7,-4.1,14,29.0581421,7
1408,-1.0,1.7,-4.1,14,32.7743165,2
1028,-1.2,1.6,-4.2,14,29.0581421,1
836,-1.3,1.8,-4.3,14,32.7743165,25
1328,-1.0,1.3,-3.9,14,29.1225972,1
549,-1.3,1.3,-4.5,14,29.5790621125,8
545,-1.3,1.3,-4.6,14,31.557076733333332,6
459,-1.4,1.8,-4.2,14,29.1225972,2
804,-1.3,1.7,-4.1,14,29.0581421,6
471,-1.4,1.8,-4.1,14,29.0581421,3
380,-1.4,1.7,-4.3,14,32.7743165,1
365,-1.4,1.7,-4.4,14,32.7743165,5
1345,-1.0,1.5,-4.1,14,29.0581421,1
1333,-1.0,1.4,-3.9,14,29.1225972,7
888,-1.3,1.9,-4.2,14,32.7743165,12
1307,-1.1,1.7,-4.0,14,29.09036965,2
1284,-1.1,1.7,-4.2,14,32.7743165,1
1262,-1.1,1.6,-4.0,14,29.0581421,1
446,-1.4,1.8,-4.3,14,30.948456850000003,20
1356,-1.0,1.5,-3.9,14,29.0581421,1
593,-1.3,1.4,-4.5,14,29.868276992857144,14
1295,-1.1,1.7,-4.1,14,32.7743165,1
1350,-1.0,1.5,-4.0,14,29.1225972,1
849,-1.3,1.8,-4.2,14,30.089228779411766,34
1244,-1.1,1.6,-4.2,15,258.8167127,26
48,-1.6,1.5,-4.2,15,258.8167127,4
415,-1.4,1.7,-4.1,15,258.8167127,2
747,-1.3,1.7,-4.4,15,27.88420015,2
143,-1.5,1.6,-4.2,15,258.8167127,5
55,-1.6,1.6,-4.2,15,258.8167127,4
761,-1.3,1.7,-4.3,15,67.85397543333333,12
1403,-1.0,1.7,-4.2,15,258.8167127,1
866,-1.3,1.8,-4.1,15,250.68726687966102,59
352,-1.4,1.6,-4.1,15,258.8167127,20
396,-1.4,1.7,-4.2,15,258.8167127,1
1396,-1.0,1.6,-3.9,15,18.998061,1
608,-1.3,1.4,-4.4,15,258.8167127,4
1437,-0.9,1.4,-3.9,15,258.8167127,3
805,-1.3,1.7,-4.1,15,258.8167127,10
728,-1.3,1.6,-4.1,15,258.8167127,12
1068,-1.2,1.7,-4.3,15,147.79352599999999,4
1206,-1.1,1.5,-4.5,15,18.998061,1
1127,-1.2,1.8,-4.3,15,36.7703393,1
718,-1.3,1.6,-4.2,15,258.8167127,46
550,-1.3,1.3,-4.5,15,253.71418819574467,47
1387,-1.0,1.6,-4.0,15,178.87716213333331,3
978,-1.2,1.5,-4.4,15,258.8167127,13
705,-1.3,1.6,-4.3,15,258.8167127,13
734,-1.3,1.6,-3.9,15,258.8167127,1
1274,-1.1,1.7,-4.3,15,58.97497664,10
1529,-0.8,1.6,-3.8,15,36.7703393,2
1081,-1.2,1.7,-4.2,15,224.5569053142857,21
1285,-1.1,1.7,-4.2,15,178.87716213333331,3
1464,-0.9,1.5,-3.9,15,218.84693741666663,6
1467,-0.9,1.5,-3.8,15,18.998061,1
1455,-0.9,1.5,-4.0,15,258.8167127,2
1113,-1.2,1.7,-4.0,15,258.8167127,1
1308,-1.1,1.7,-4.0,15,138.90738685,2
1477,-0.9,1.6,-4.1,15,258.8167127,2
1415,-1.0,1.8,-4.0,15,36.7703393,1
1413,-1.0,1.7,-4.0,15,36.7703393,1
1096,-1.2,1.7,-4.1,15,248.98979727234038,47
919,-1.2,1.3,-4.5,15,258.8167127,4
1486,-0.9,1.6,-4.0,15,258.8167127,1
517,-1.3,1.2,-4.6,15,258.8167127,3
970,-1.2,1.5,-4.5,15,18.998061,3
354,-1.4,1.6,-4.0,15,258.8167127,1
522,-1.3,1.2,-4.5,15,258.8167127,47
1494,-0.9,1.6,-3.9,15,36.7703393,3
1495,-0.9,1.6,-3.8,15,36.7703393,1
1133,-1.2,1.8,-4.2,15,184.8012549,3
1210,-1.1,1.5,-4.4,15,18.998061,8
472,-1.4,1.8,-4.1,15,258.8167127,4
954,-1.2,1.4,-4.4,15,258.8167127,2
1296,-1.1,1.7,-4.1,15,232.1701958444444,9
366,-1.4,1.7,-4.4,15,36.7703393,4
1526,-0.8,1.5,-3.8,15,36.7703393,3
1443,-0.9,1.4,-3.8,15,18.998061,4
343,-1.4,1.6,-4.2,15,258.8167127,30
783,-1.3,1.7,-4.2,15,232.1701958444444,9
850,-1.3,1.8,-4.2,15,109.30120373,30
1049,-1.2,1.6,-3.9,15,258.8167127,2
1029,-1.2,1.6,-4.2,15,258.8167127,61
885,-1.3,1.9,-4.3,15,36.7703393,12
986,-1.2,1.5,-4.3,15,258.8167127,4
892,-1.3,1.9,-4.1,15,36.7703393,21
1338,-1.0,1.5,-4.3,15,258.8167127,2
39,-1.6,1.4,-4.3,15,258.8167127,1
569,-1.3,1.3,-4.4,15,258.8167127,1
889,-1.3,1.9,-4.2,15,36.7703393,16
1371,-1.0,1.6,-4.2,15,258.8167127,2
1044,-1.2,1.6,-4.0,15,258.8167127,9
1254,-1.1,1.6,-4.1,15,258.8167127,2
663,-1.3,1.5,-4.3,15,258.8167127,3
1216,-1.1,1.5,-4.3,15,258.8167127,3
1006,-1.2,1.6,-4.4,15,258.8167127,1
169,-1.5,1.7,-4.2,15,258.8167127,1
1366,-1.0,1.6,-4.3,15,147.79352599999999,2
594,-1.3,1.4,-4.5,15,247.39677690476188,21
1360,-1.0,1.6,-4.4,15,36.7703393,1
332,-1.4,1.6,-4.3,15,258.8167127,2
880,-1.3,1.8,-4.0,15,258.8167127,1
308,-1.4,1.5,-4.2,15,258.8167127,1
1144,-1.2,1.8,-4.1,15,254.28862421862743,102
650,-1.3,1.5,-4.4,15,258.8167127,4
435,-1.4,1.8,-4.4,15,36.7703393,7
146,-1.5,1.6,-4.1,15,258.8167127,6
1151,-1.2,1.8,-4.0,15,258.8167127,12
1239,-1.1,1.6,-4.3,15,249.9345404148148,27
1036,-1.2,1.6,-4.1,15,258.8167127,4
307,-1.4,1.5,-4.3,15,258.8167127,2
688,-1.3,1.6,-4.4,15,258.8167127,4
1016,-1.2,1.6,-4.3,15,258.8167127,24
894,-1.3,1.9,-4.0,15,36.7703393,3
837,-1.3,1.8,-4.3,15,36.7703393,8
460,-1.4,1.8,-4.2,15,18.998061,3
41,-1.6,1.4,-4.2,15,258.8167127,1
35,-1.6,1.3,-4.3,15,258.8167127,3
1487,-0.9,1.6,-4.0,16,25.4972189,1
1346,-1.0,1.5,-4.1,16,28.6480745,1
920,-1.2,1.3,-4.5,16,25.4972189,1
651,-1.3,1.5,-4.4,16,33.8261063,2
1478,-0.9,1.6,-4.1,16,25.4972189,1
570,-1.3,1.3,-4.4,16,25.4972189,1
1263,-1.1,1.6,-4.0,16,31.2370904,2
1097,-1.2,1.7,-4.1,16,31.524758833333333,9
416,-1.4,1.7,-4.1,16,28.6480745,15
1419,-0.9,1.3,-3.9,16,28.6480745,4
1431,-0.9,1.4,-4.0,16,28.6480745,2
947,-1.2,1.4,-4.5,16,33.8261063,1
397,-1.4,1.7,-4.2,16,30.374085100000002,6
1124,-1.2,1.8,-4.5,16,25.4972189,2
609,-1.3,1.4,-4.4,16,29.6616626,2
1438,-0.9,1.4,-3.9,16,28.6480745,1
1156,-1.2,1.9,-4.2,16,25.4972189,4
1157,-1.2,1.9,-4.1,16,25.497218899999996,3
784,-1.3,1.7,-4.2,16,32.346668642857146,7
1017,-1.2,1.6,-4.3,16,28.6480745,1
1351,-1.0,1.5,-4.0,16,28.6480745,1
1297,-1.1,1.7,-4.1,16,28.6480745,1
595,-1.3,1.4,-4.5,16,31.2370904,4
1456,-0.9,1.5,-4.0,16,28.6480745,2
1286,-1.1,1.7,-4.2,16,25.4972189,8
1245,-1.1,1.6,-4.2,16,28.6480745,1
1204,-1.1,1.4,-3.9,16,33.8261063,2
1226,-1.1,1.5,-4.0,16,33.8261063,3
1465,-0.9,1.5,-3.9,16,33.8261063,5
638,-1.3,1.5,-4.5,16,27.0726467,2
1409,-1.0,1.7,-4.1,16,25.4972189,2
1317,-1.1,1.9,-4.2,16,25.4972189,1
838,-1.3,1.8,-4.3,16,33.8261063,2
1501,-0.9,1.7,-4.0,16,25.4972189,1
1045,-1.2,1.6,-4.0,16,30.374085100000002,3
1397,-1.0,1.6,-3.9,16,33.8261063,2
748,-1.3,1.7,-4.4,16,33.8261063,1
740,-1.3,1.7,-4.5,16,25.4972189,4
736,-1.3,1.7,-4.6,16,25.4972189,2
310,-1.4,1.6,-4.6,16,25.4972189,1
677,-1.3,1.6,-4.5,16,33.8261063,1
1069,-1.2,1.7,-4.3,16,31.049810499999996,3
1380,-1.0,1.6,-4.1,16,33.8261063,1
900,-1.2,1.1,-4.5,16,25.4972189,2
867,-1.3,1.8,-4.1,16,28.6480745,1
719,-1.3,1.6,-4.2,16,33.8261063,1
898,-1.2,1.1,-4.6,16,25.4972189,4
689,-1.3,1.6,-4.4,16,28.6480745,2
551,-1.3,1.3,-4.5,16,30.41710875714286,7
806,-1.3,1.7,-4.1,16,28.6480745,1
1388,-1.0,1.6,-4.0,16,31.2370904,2
1145,-1.2,1.8,-4.1,16,28.648074499999996,6
1057,-1.2,1.7,-4.4,16,25.4972189,1
706,-1.3,1.6,-4.3,16,33.42779616153846,13
908,-1.2,1.2,-4.5,16,25.497218899999996,3
762,-1.3,1.7,-4.3,16,32.790499940000004,5
733,-1.3,1.6,-4.0,16,28.6480745,1
295,-1.4,1.5,-4.5,16,25.4972189,1
523,-1.3,1.2,-4.5,16,27.0726467,4
1316,-1.1,1.8,-4.2,16,25.4972189,9
473,-1.4,1.8,-4.1,16,28.648074500000003,22
1134,-1.2,1.8,-4.2,16,25.4972189,4
1404,-1.0,1.7,-4.2,16,25.4972189,1
996,-1.2,1.6,-4.5,16,25.4972189,1
1082,-1.2,1.7,-4.2,16,33.8261063,6
1524,-0.8,1.5,-4.0,16,25.497218899999996,3
1525,-0.8,1.5,-3.9,16,25.4972189,1
1518,-0.8,1.4,-3.9,16,25.4972189,2
381,-1.4,1.7,-4.3,16,33.8261063,7
1275,-1.1,1.7,-4.3,16,25.4972189,1
447,-1.4,1.8,-4.3,16,33.8261063,28
316,-1.4,1.6,-4.5,16,25.4972189,1
1528,-0.8,1.6,-4.0,16,25.4972189,4
1135,-1.2,1.8,-4.2,17,30.0195944,3
1264,-1.1,1.6,-4.0,17,30.0195944,3
1410,-1.0,1.7,-4.1,17,55.6856822,1
1381,-1.0,1.6,-4.1,17,30.0195944,1
1389,-1.0,1.6,-4.0,17,42.8526383,2
1287,-1.1,1.7,-4.2,17,25.1046547,1
785,-1.3,1.7,-4.2,17,55.6856822,4
1405,-1.0,1.7,-4.2,17,25.1046547,1
1401,-1.0,1.7,-4.3,17,25.1046547,2
1298,-1.1,1.7,-4.1,17,42.8526383,6
1276,-1.1,1.7,-4.3,17,25.1046547,4
1357,-1.0,1.5,-3.9,17,30.0195944,1
253,-1.4,1.3,-4.5,17,25.1046547,1
1488,-0.9,1.6,-4.0,17,55.6856822,2
707,-1.3,1.6,-4.3,17,38.574957000000005,18
830,-1.3,1.8,-4.4,17,25.1046547,2
921,-1.2,1.3,-4.5,17,55.6856822,8
552,-1.3,1.3,-4.5,17,54.175912329411766,68
1058,-1.2,1.7,-4.4,17,25.1046547,2
690,-1.3,1.6,-4.4,17,30.0195944,5
664,-1.3,1.5,-4.3,17,55.6856822,1
486,-1.4,1.9,-4.4,17,25.1046547,1
652,-1.3,1.5,-4.4,17,42.8526383,2
955,-1.2,1.4,-4.4,17,55.6856822,4
639,-1.3,1.5,-4.5,17,30.0195944,1
507,-1.3,1.1,-4.5,17,25.1046547,11
1018,-1.2,1.6,-4.3,17,30.0195944,5
510,-1.3,1.1,-4.4,17,25.1046547,7
610,-1.3,1.4,-4.4,17,55.6856822,24
213,-1.5,1.9,-4.4,17,25.1046547,6
524,-1.3,1.2,-4.5,17,25.1046547,18
971,-1.2,1.5,-4.5,17,30.0195944,1
596,-1.3,1.4,-4.5,17,41.426744533333334,9
152,-1.5,1.7,-4.5,17,25.1046547,2
1007,-1.2,1.6,-4.4,17,30.0195944,1
571,-1.3,1.3,-4.4,17,55.6856822,4
190,-1.5,1.8,-4.4,17,25.1046547,2
839,-1.3,1.8,-4.3,17,55.6856822,6
474,-1.4,1.8,-4.1,17,30.0195944,15
741,-1.3,1.7,-4.5,17,25.1046547,2
979,-1.2,1.5,-4.4,17,55.6856822,2
1098,-1.2,1.7,-4.1,17,30.0195944,1
1457,-0.9,1.5,-4.0,17,30.0195944,1
436,-1.4,1.8,-4.4,17,48.040425325,4
417,-1.4,1.7,-4.1,17,30.0195944,2
1479,-0.9,1.6,-4.1,17,25.1046547,2
1083,-1.2,1.7,-4.2,17,38.90400940769231,26
