,voxel_x,voxel_y,voxel_z,currentStep,struggleValue,rowCount
2342,0.6,1.1,-2.6,27,43.8205813,8
2346,0.6,1.1,-2.5,27,41.01666988333333,6
6428,1.4,1.0,-2.9,27,33.32103253333333,3
2210,0.6,0.8,-2.4,27,32.37526015,2
5977,1.3,0.9,-2.7,27,31.187546799999996,6
5024,1.1,1.3,-3.1,27,30.4740767,1
1941,0.4,1.1,-2.4,27,43.8205813,1
6144,1.3,1.1,-2.7,27,43.8205813,1
2986,0.8,0.9,-2.4,27,23.10256255,2
5562,1.2,1.1,-2.8,27,34.16302357714286,35
3027,0.8,1.0,-2.7,27,43.8205813,1
3119,0.8,1.1,-2.4,27,35.07095135,2
6213,1.3,1.2,-2.7,27,53.0319107,1
5963,1.3,0.9,-2.8,27,39.61331116363636,11
4508,1.1,0.7,-2.7,27,24.56692535,16
3448,0.9,0.9,-2.6,27,31.1875468,2
4667,1.1,0.9,-2.8,27,31.654803150000003,6
2811,0.8,0.7,-2.6,27,32.2425367,11
2197,0.6,0.8,-2.6,27,31.93515696,5
4909,1.1,1.1,-2.6,27,42.492625249999996,2
4997,1.1,1.2,-2.7,27,45.81658377272727,22
6692,1.6,0.8,-2.9,27,27.072222857142858,7
2882,0.8,0.8,-2.6,27,25.9095447,2
1910,0.4,0.9,-2.7,27,32.1220595,2
6635,1.5,1.0,-2.9,27,37.590885075,4
6022,1.3,1.0,-2.9,27,37.621705,3
2253,0.6,0.9,-2.5,27,25.7760439,2
6473,1.4,1.1,-3.0,27,31.9533398,1
1897,0.4,0.8,-2.7,27,32.1220595,2
2948,0.8,0.9,-2.7,27,33.215665814285714,7
2237,0.6,0.9,-2.7,27,32.1220595,3
3323,0.9,0.8,-2.8,27,28.521028166666667,3
2263,0.6,0.9,-2.4,27,35.0162261,5
3282,0.9,0.7,-2.6,27,32.2425367,2
1925,0.4,1.0,-2.5,27,43.82058129999999,3
3344,0.9,0.8,-2.7,27,26.572311709090908,22
2273,0.6,0.9,-2.3,27,38.50077985,4
5538,1.2,1.1,-2.9,27,35.910979045454546,11
2288,0.6,1.0,-2.7,27,35.0645052,1
4930,1.1,1.1,-2.4,27,29.6860151,1
2314,0.6,1.0,-2.4,27,35.0645052,3
6041,1.3,1.0,-2.8,27,42.403990618181815,22
3364,0.9,0.8,-2.6,27,23.02187516206897,29
4922,1.1,1.1,-2.5,27,29.6860151,1
6488,1.4,1.1,-2.9,27,37.7601964,2
2303,0.6,1.0,-2.5,27,43.58024603571429,14
5583,1.2,1.1,-2.7,27,39.86215525,10
4645,1.1,0.9,-2.9,27,30.4740767,1
4981,1.1,1.2,-2.8,27,40.4558876,2
2219,0.6,0.8,-2.3,27,35.442703617647055,17
2294,0.6,1.0,-2.6,27,43.82058129999999,6
1929,0.4,1.0,-2.4,27,43.8205813,20
4584,1.1,0.8,-2.7,27,21.72047105,4
2962,0.8,0.9,-2.6,27,35.0645052,1
6175,1.3,1.2,-2.9,27,43.06150286896551,29
3492,0.9,1.0,-2.8,27,43.8205813,2
3246,0.9,0.7,-2.8,27,31.00203385555556,9
3434,0.9,0.9,-2.7,27,31.887640920000003,5
3213,0.9,0.6,-2.9,27,21.0780111,1
1973,0.5,0.7,-2.8,27,32.2425367,4
4402,1.0,1.4,-2.8,27,47.110512,2
2775,0.8,0.7,-2.8,27,33.06643461428571,7
3016,0.8,1.0,-2.8,27,43.8205813,1
2743,0.8,0.6,-2.8,27,35.0645052,1
4413,1.0,1.4,-2.7,27,47.110512,1
3522,0.9,1.0,-2.6,27,21.3450127,2
6607,1.5,0.9,-2.9,27,27.025174550000003,10
4421,1.0,1.4,-2.6,27,28.0075209,1
2423,0.7,0.7,-2.7,27,32.2425367,7
5073,1.1,1.3,-2.7,27,47.110512,4
5082,1.1,1.3,-2.6,27,40.4558876,1
4872,1.1,1.1,-2.8,27,32.86963810645161,31
5371,1.2,0.9,-2.7,27,31.1875468,9
5098,1.1,1.4,-3.1,27,30.4740767,1
5945,1.3,0.9,-2.9,27,40.93655812857143,7
3217,0.9,0.6,-2.8,27,35.0645052,1
6241,1.3,1.3,-2.9,27,46.53118393125,16
3535,0.9,1.0,-2.5,27,53.0319107,1
4428,1.0,1.5,-3.1,27,30.4740767,4
6410,1.4,1.0,-3.0,27,23.10256255,2
4689,1.1,0.9,-2.7,27,31.56135188,5
3549,0.9,1.0,-2.4,27,53.0319107,1
4426,1.0,1.4,-2.5,27,28.0075209,2
2152,0.6,0.7,-2.7,27,32.2425367,3
2184,0.6,0.8,-2.7,27,32.1220595,7
2434,0.7,0.7,-2.6,27,32.2425367,30
5057,1.1,1.3,-2.8,27,43.621742725,4
4471,1.1,0.6,-2.7,27,35.0645052,1
2997,0.8,0.9,-2.3,27,37.2361023,2
4891,1.1,1.1,-2.7,27,43.67921671944444,36
5385,1.2,0.9,-2.6,27,43.8205813,1
3612,0.9,1.1,-2.4,27,36.867111525,4
1908,0.4,0.9,-2.8,27,32.1220595,2
4095,1.0,1.0,-2.8,27,33.96776141428571,7
6229,1.3,1.3,-3.0,27,47.110512,1
3506,0.9,1.0,-2.7,27,30.49134103333333,3
2794,0.8,0.7,-2.7,27,32.2425367,8
2411,0.7,0.7,-2.8,27,32.2425367,2
5906,1.3,0.8,-2.8,27,14.2517853,1
5113,1.1,1.4,-2.9,27,47.110512,12
1979,0.5,0.7,-2.7,27,32.2425367,1
3596,0.9,1.1,-2.6,27,29.6860151,1
5601,1.2,1.1,-2.6,27,53.0319107,1
6522,1.4,1.2,-3.0,28,160.0679084,5
5912,1.3,0.8,-2.7,28,160.0679084,1
6444,1.4,1.0,-2.8,28,130.0524343,12
6023,1.3,1.0,-2.9,28,75.27454732307692,13
5475,1.2,1.0,-2.7,28,102.0717928,2
6101,1.3,1.1,-2.9,28,38.785611418,50
5539,1.2,1.1,-2.9,28,43.0723571125,32
5907,1.3,0.8,-2.8,28,30.4515515,1
6176,1.3,1.2,-2.9,28,58.20493611944445,36
6636,1.5,1.0,-2.9,28,30.093959610714286,28
5496,1.2,1.0,-2.6,28,97.35588734999999,2
5729,1.2,1.3,-2.9,28,33.2750098,1
5353,1.2,0.9,-2.8,28,30.311102944444446,18
5890,1.3,0.7,-2.8,28,30.451551500000004,3
6123,1.3,1.1,-2.8,28,119.09668210326797,153
6624,1.5,1.0,-3.0,28,27.49927565,2
5584,1.2,1.1,-2.7,28,54.150115357894734,38
6685,1.6,0.1,-3.3,28,17.9550204,1
6735,2.5,-0.5,-4.0,28,17.9550204,1
5602,1.2,1.1,-2.6,28,65.84482103333333,3
6738,3.0,-0.9,-4.4,28,17.9550204,1
6739,4.2,-1.8,-5.3,28,17.9550204,1
6145,1.3,1.1,-2.7,28,114.45757271363637,44
6360,1.4,0.9,-3.0,28,160.0679084,1
6599,1.5,0.9,-3.0,28,24.55962204,10
6374,1.4,0.9,-2.9,28,86.96986558181817,22
5838,1.2,1.5,-2.9,28,33.2750098,21
5563,1.2,1.1,-2.8,28,49.55923214285714,14
5964,1.3,0.9,-2.8,28,108.66281503653846,52
5332,1.2,0.9,-2.9,28,30.8655481,1
6214,1.3,1.2,-2.7,28,39.75056333333333,3
5453,1.2,1.0,-2.8,28,30.5502841,4
5946,1.3,0.9,-2.9,28,23.710027,1
6503,1.4,1.1,-2.8,28,34.22677725,4
5667,1.2,1.2,-2.8,28,32.270465305,20
6042,1.3,1.0,-2.8,28,114.92856024172184,151
6608,1.5,0.9,-2.9,28,117.8609641235294,51
6337,1.4,0.8,-2.9,28,24.86657223333333,3
6489,1.4,1.1,-2.9,28,33.898360392,25
6411,1.4,1.0,-3.0,28,34.6438663,1
6060,1.3,1.0,-2.7,28,160.0679084,74
6383,1.4,0.9,-2.8,28,116.86245609999999,3
5372,1.2,0.9,-2.7,28,30.451551500000004,3
5644,1.2,1.2,-2.9,28,34.52937180909091,33
6533,1.4,1.2,-2.9,28,30.8655481,1
5809,1.2,1.4,-2.8,28,33.2750098,23
6559,1.4,1.3,-2.9,28,30.8655481,1
5978,1.3,0.9,-2.7,28,160.0679084,1
6070,1.3,1.0,-2.6,28,160.0679084,1
6513,1.4,1.1,-2.7,28,37.5880064,14
5431,1.2,1.0,-2.9,28,33.152727674999994,4
5821,1.2,1.4,-2.6,28,16.2458234,1
6429,1.4,1.0,-2.9,28,81.7498382,38
6197,1.3,1.2,-2.8,28,59.280371940625,32
5685,1.2,1.2,-2.7,28,34.6438663,1
6741,5.0,-3.2,-6.9,28,17.9550204,1
3607,0.9,1.1,-2.5,28,20.7726969,1
1914,0.4,0.9,-2.5,28,30.8655481,2
4892,1.1,1.1,-2.7,28,58.705948575,4
4151,1.0,1.0,-2.4,28,30.4515515,1
4873,1.1,1.1,-2.8,28,37.5880064,1
4183,1.0,1.1,-2.9,28,37.5880064,2
2577,0.7,0.9,-2.4,28,30.69402057142857,7
4853,1.1,1.1,-2.9,28,160.0679084,1
4196,1.0,1.1,-2.8,28,57.96389925999999,5
3188,0.8,1.5,-2.8,28,23.710027,4
3186,0.8,1.5,-2.9,28,23.710027,1
4214,1.0,1.1,-2.7,28,48.058389520000006,5
3171,0.8,1.3,-2.5,28,33.2750098,1
4230,1.0,1.1,-2.6,28,33.79596537692308,13
4811,1.1,1.0,-2.6,28,32.7457519,3
2588,0.7,0.9,-2.3,28,26.39739145,4
3163,0.8,1.3,-2.7,28,23.710027,1
4791,1.1,1.0,-2.7,28,23.710027,1
2116,0.5,1.3,-2.5,28,33.2750098,10
4243,1.0,1.1,-2.5,28,20.0560098,1
2563,0.7,0.9,-2.5,28,20.0560098,1
3120,0.8,1.1,-2.4,28,33.2750098,1
3247,0.9,0.7,-2.8,28,23.710027,1
4129,1.0,1.0,-2.6,28,20.0560098,1
5042,1.1,1.3,-2.9,28,37.5880064,1
3365,0.9,0.8,-2.6,28,17.83561054230769,26
2476,0.7,0.8,-2.7,28,21.182652325,4
4018,1.0,0.9,-2.7,28,29.913822324999998,4
2491,0.7,0.8,-2.6,28,17.8625128,3
3345,0.9,0.8,-2.7,28,19.022436133333333,12
4998,1.1,1.2,-2.7,28,29.54088914,5
2031,0.5,0.9,-2.7,28,30.8655481,1
1919,0.4,0.9,-2.4,28,30.8655481,1
4049,1.0,0.9,-2.5,28,23.710027,1
4963,1.1,1.2,-2.9,28,34.31584206666667,6
4931,1.1,1.1,-2.4,28,16.2458234,1
3283,0.9,0.7,-2.6,28,22.662409629411766,17
4096,1.0,1.0,-2.8,28,43.95158368571429,7
4923,1.1,1.1,-2.5,28,20.08768555,2
4112,1.0,1.0,-2.7,28,23.56240912,5
3265,0.9,0.7,-2.7,28,27.48177255,8
4910,1.1,1.1,-2.6,28,74.73319846666666,3
2883,0.8,0.8,-2.6,28,24.518263,4
2050,0.5,0.9,-2.4,28,24.5988629,1
6740,4.7,-2.6,-6.1,28,17.9550204,1
2612,0.7,1.0,-2.7,28,24.5988629,1
3111,0.8,1.1,-2.5,28,41.696824496,25
1873,0.4,0.7,-2.8,28,17.9550204,2
4414,1.0,1.4,-2.7,28,31.6226348,8
2776,0.8,0.7,-2.8,28,23.710027,2
2987,0.8,0.9,-2.4,28,19.9779252,2
2795,0.8,0.7,-2.7,28,23.710027,6
2057,0.5,0.9,-2.3,28,31.24449093333333,9
1878,0.4,0.7,-2.7,28,17.9550204,3
2812,0.8,0.7,-2.6,28,18.910421590476194,21
2963,0.8,0.9,-2.6,28,20.0560098,1
4585,1.1,0.8,-2.7,28,16.01024706,10
2087,0.5,1.0,-2.3,28,30.4515515,4
4564,1.1,0.8,-2.8,28,22.470979133333334,33
4490,1.1,0.7,-2.8,28,40.006012,5
2897,0.8,0.8,-2.5,28,40.006012,1
2076,0.5,1.0,-2.5,28,30.8655481,1
4545,1.1,0.8,-2.9,28,30.8655481,1
2083,0.5,1.0,-2.4,28,30.658549800000003,2
2863,0.8,0.8,-2.7,28,17.690741266666667,9
4509,1.1,0.7,-2.7,28,140.858004976,25
4403,1.0,1.4,-2.8,28,20.0560098,2
2621,0.7,1.0,-2.6,28,24.5988629,1
3017,0.8,1.0,-2.8,28,160.0679084,1
2718,0.7,1.3,-2.6,28,33.2750098,1
4770,1.1,1.0,-2.8,28,31.049769828571428,21
4274,1.0,1.2,-2.9,28,32.67975989999999,4
4286,1.0,1.2,-2.8,28,31.97858182857143,7
2643,0.7,1.0,-2.4,28,73.27398731666666,6
3101,0.8,1.1,-2.6,28,37.5880064,14
4715,1.1,0.9,-2.5,28,23.710027,1
2651,0.7,1.0,-2.3,28,21.7575471,3
3070,0.8,1.0,-2.3,28,29.8260927,2
3064,0.8,1.0,-2.4,28,33.36302224,5
4309,1.0,1.2,-2.6,28,24.94013453333333,3
4705,1.1,0.9,-2.6,28,23.710027,1
2691,0.7,1.1,-2.4,28,20.7726969,1
3053,0.8,1.0,-2.5,28,37.5880064,1
3043,0.8,1.0,-2.6,28,30.8655481,1
4347,1.0,1.3,-2.8,28,20.0560098,4
4690,1.1,0.9,-2.7,28,24.5988629,3
4359,1.0,1.3,-2.7,28,20.0560098,3
2712,0.7,1.2,-2.4,28,33.2750098,1
4668,1.1,0.9,-2.8,28,25.76940062,5
3028,0.8,1.0,-2.7,28,160.0679084,1
5058,1.1,1.3,-2.8,28,20.0560098,8
2044,0.5,0.9,-2.5,28,30.8655481,2
3935,1.0,0.8,-2.6,28,16.2458234,3
2254,0.6,0.9,-2.5,28,24.5988629,1
2412,0.7,0.7,-2.8,28,23.710027,1
3890,1.0,0.8,-2.8,28,27.83631302972973,37
3634,0.9,1.2,-2.8,28,17.9550204,4
2295,0.6,1.0,-2.6,28,27.5252072,2
5229,1.2,0.7,-2.8,28,30.4515515,16
2322,0.6,1.0,-2.3,28,23.166002245454546,11
2352,0.6,1.1,-2.4,28,37.5880064,1
3459,0.9,0.9,-2.5,28,23.710027,1
3550,0.9,1.0,-2.4,28,92.33338565,2
2304,0.6,1.0,-2.5,28,26.82840762,5
3800,1.0,0.7,-2.8,28,40.006012,5
5268,1.2,0.8,-2.8,28,32.69364088,5
2274,0.6,0.9,-2.3,28,39.69632218666666,15
5128,1.1,1.4,-2.8,28,33.2750098,3
2371,0.6,1.3,-2.5,28,33.2750098,3
5236,1.2,0.7,-2.7,28,52.054277649999996,6
3914,1.0,0.8,-2.7,28,19.98160877647059,17
3507,0.9,1.0,-2.7,28,24.5988629,1
1974,0.5,0.7,-2.8,28,17.9550204,1
5257,1.2,0.8,-2.9,28,30.8655481,1
5171,1.1,1.5,-2.7,28,16.2458234,3
2175,0.6,0.8,-2.8,28,30.8655481,1
3613,0.9,1.1,-2.4,28,17.4105449,1
3523,0.9,1.0,-2.6,28,25.253780650000003,2
3728,0.9,1.4,-2.5,28,33.2750098,1
3723,0.9,1.4,-2.6,28,33.2750098,1
1980,0.5,0.7,-2.7,28,17.9550204,1
3718,0.9,1.4,-2.7,28,33.2750098,1
3712,0.9,1.4,-2.8,28,23.710027,1
5139,1.1,1.4,-2.7,28,29.86917252,5
3823,1.0,0.7,-2.7,28,30.649016699999997,2
3597,0.9,1.1,-2.6,28,37.5880064,2
5074,1.1,1.3,-2.7,28,20.0560098,1
2264,0.6,0.9,-2.4,28,21.36827905,6
1930,0.4,1.0,-2.4,28,37.5880064,1
2158,0.6,0.7,-2.6,28,17.9550204,1
2424,0.7,0.7,-2.7,28,23.710027,4
3587,0.9,1.1,-2.7,28,98.8279574,2
2315,0.6,1.0,-2.4,28,66.08371673333333,3
3493,0.9,1.0,-2.8,28,160.0679084,1
4369,1.0,1.3,-2.6,29,81.98396184444444,9
3673,0.9,1.3,-2.9,29,91.698039,1
5626,1.2,1.2,-3.0,29,80.7697022,2
3985,1.0,0.9,-2.9,29,445.5077242,12
6124,1.3,1.1,-2.8,29,203.68107232432433,74
4360,1.0,1.3,-2.7,29,121.4855669,7
3653,0.9,1.2,-2.5,29,60.0902434,2
3029,0.8,1.0,-2.7,29,128.2959632,1
3635,0.9,1.2,-2.8,29,23.5974411,4
4348,1.0,1.3,-2.8,29,91.698039,3
4318,1.0,1.2,-2.5,29,39.4107846,6
4310,1.0,1.2,-2.6,29,72.09031859999999,8
3824,1.0,0.7,-2.7,29,34.35003703333333,3
3065,0.8,1.0,-2.4,29,128.27154435,2
5645,1.2,1.2,-2.9,29,60.63463262631579,19
5818,1.2,1.4,-2.7,29,164.8450497,4
6574,1.4,1.5,-2.9,29,223.45949149999996,10
3801,1.0,0.7,-2.8,29,21.5090735,4
3678,0.9,1.3,-2.8,29,91.698039,1
4422,1.0,1.4,-2.6,29,80.7697022,11
4380,1.0,1.3,-2.4,29,128.2959632,1
6160,1.3,1.2,-3.0,29,116.079859175,4
4480,1.1,0.7,-3.0,29,445.5077242,37
2916,0.8,0.8,-2.3,29,85.5892119,1
6560,1.4,1.3,-2.9,29,217.56223262857142,14
3703,0.9,1.3,-2.4,29,80.7697022,1
5585,1.2,1.1,-2.7,29,329.79354765625,16
4482,1.1,0.7,-2.9,29,445.5077242,34
6177,1.3,1.2,-2.9,29,151.6680291203125,64
3768,1.0,0.6,-2.7,29,15.710502600000002,5
5848,1.2,1.5,-2.8,29,152.66202086666667,3
4491,1.1,0.7,-2.8,29,352.6747326777778,18
3719,0.9,1.4,-2.7,29,80.7697022,2
3724,0.9,1.4,-2.6,29,80.7697022,2
4510,1.1,0.7,-2.7,29,58.17408090666667,15
2884,0.8,0.8,-2.6,29,77.94418191,10
4473,1.1,0.6,-2.6,29,172.8544625,2
2058,0.5,0.9,-2.3,29,15.7105026,1
3772,1.0,0.6,-2.6,29,172.8544625,1
3697,0.9,1.3,-2.5,29,80.7697022,1
3782,1.0,0.7,-2.9,29,445.50772420000004,90
3684,0.9,1.3,-2.7,29,80.7697022,12
4404,1.0,1.4,-2.8,29,91.698039,1
3777,1.0,0.7,-3.0,29,445.5077242,2
4415,1.0,1.4,-2.7,29,91.698039,1
4434,1.0,1.5,-2.8,29,80.7697022,5
2988,0.8,0.9,-2.4,29,145.37113753846154,26
3001,0.8,0.9,-2.2,29,85.5892119,1
5839,1.2,1.5,-2.9,29,241.91202966249998,8
3690,0.9,1.3,-2.6,29,80.7697022,3
6146,1.3,1.1,-2.7,29,116.94210955,6
5876,1.3,0.4,-2.9,29,445.5077242,1
5603,1.2,1.1,-2.6,29,61.0297566,2
1898,0.4,0.8,-2.7,29,23.5974411,1
2976,0.8,0.9,-2.5,29,31.7755156,1
6565,1.4,1.3,-2.8,29,445.5077242,2
6568,1.4,1.4,-2.9,29,445.5077242,1
6102,1.3,1.1,-2.9,29,64.26799301304348,69
3112,0.8,1.1,-2.5,29,39.4107846,1
3608,0.9,1.1,-2.5,29,65.5544118,2
5730,1.2,1.3,-2.9,29,109.94874395999999,25
6024,1.3,1.0,-2.9,29,192.62519173793103,29
2038,0.5,0.9,-2.6,29,23.5974411,1
4057,1.0,0.9,-2.4,29,132.8070395,1
3936,1.0,0.8,-2.6,29,40.05413421555556,45
3284,0.9,0.7,-2.6,29,103.60224976666667,6
3449,0.9,0.9,-2.6,29,91.698039,2
4097,1.0,1.0,-2.8,29,92.65126744999999,4
6580,1.5,0.8,-3.0,29,21.5090735,1
3460,0.9,0.9,-2.5,29,33.9433585,1
6600,1.5,0.9,-3.0,29,84.76841528,20
3266,0.9,0.7,-2.7,29,24.467807049999998,18
3915,1.0,0.8,-2.7,29,175.7983257509524,210
5713,1.2,1.3,-3.0,29,80.7697022,1
4113,1.0,1.0,-2.7,29,125.5822798064516,31
3308,0.9,0.8,-2.9,29,65.830535,2
5947,1.3,0.9,-2.9,29,58.6083955,3
3324,0.9,0.8,-2.8,29,117.62932774999999,10
5965,1.3,0.9,-2.8,29,132.8070395,47
3381,0.9,0.8,-2.5,29,23.5974411,1
5995,1.3,1.0,-3.1,29,31.775515600000002,11
3388,0.9,0.8,-2.4,29,85.5892119,1
3366,0.9,0.8,-2.6,29,79.43546364814814,27
6625,1.5,1.0,-3.0,29,123.23896742857143,7
5760,1.2,1.3,-2.7,29,130.3055591,10
5748,1.2,1.3,-2.8,29,166.77233595783133,83
4000,1.0,0.9,-2.8,29,445.5077242,27
5984,1.3,0.9,-2.6,29,132.8070395,1
6587,1.5,0.8,-2.9,29,127.508736175,4
6006,1.3,1.0,-3.0,29,98.56778772857142,7
4019,1.0,0.9,-2.7,29,405.0723316057143,70
3346,0.9,0.8,-2.7,29,111.40400538421052,38
5979,1.3,0.9,-2.7,29,160.53217850000001,78
3435,0.9,0.9,-2.7,29,196.74811087999998,10
4038,1.0,0.9,-2.6,29,142.24227974285714,7
6043,1.3,1.0,-2.8,29,150.8920928376344,93
4130,1.0,1.0,-2.6,29,88.30070485294117,17
3891,1.0,0.8,-2.8,29,315.910652822449,49
3164,0.8,1.3,-2.7,29,80.7697022,4
5668,1.2,1.2,-2.8,29,134.52857969675676,185
3551,0.9,1.0,-2.4,29,61.0297566,1
3124,0.8,1.1,-2.3,29,128.2959632,1
5913,1.3,0.8,-2.7,29,133.568472525,4
4244,1.0,1.1,-2.5,29,31.7755156,1
3588,0.9,1.1,-2.7,29,23.5974411,1
6637,1.5,1.0,-2.9,29,291.4956160818182,22
3841,1.0,0.7,-2.6,29,22.901318566666664,3
5810,1.2,1.4,-2.8,29,164.8450497,15
3598,0.9,1.1,-2.6,29,39.4107846,12
4275,1.0,1.2,-2.9,29,66.476636925,4
3102,0.8,1.1,-2.6,29,23.5974411,1
6609,1.5,0.9,-2.9,29,347.6574355153846,65
4287,1.0,1.2,-2.8,29,23.5974411,3
6076,1.3,1.1,-3.1,29,31.7755156,1
4231,1.0,1.1,-2.6,29,82.8993440076923,13
1984,0.5,0.7,-2.6,29,23.5974411,1
3868,1.0,0.8,-2.9,29,423.81188481714287,35
4142,1.0,1.0,-2.5,29,93.1770616,2
3221,0.9,0.6,-2.7,29,15.7105026,2
5695,1.2,1.2,-2.6,29,85.5892119,1
6061,1.3,1.0,-2.7,29,170.24016459047618,63
4155,1.0,1.0,-2.3,29,85.5892119,1
5793,1.2,1.4,-2.9,29,251.96566762777775,18
3218,0.9,0.6,-2.8,29,15.7105026,2
4298,1.0,1.2,-2.7,29,91.698039,17
3214,0.9,0.6,-2.9,29,445.5077242,3
4197,1.0,1.1,-2.8,29,80.7697022,1
3211,0.9,0.6,-3.0,29,445.5077242,1
3524,0.9,1.0,-2.6,29,91.698039,5
5935,1.3,0.9,-3.0,29,31.7755156,1
3536,0.9,1.0,-2.5,29,38.3701296,2
4215,1.0,1.1,-2.7,29,91.01004881052631,76
3176,0.8,1.3,-2.4,29,80.7697022,1
5686,1.2,1.2,-2.7,29,81.2222063,9
6647,1.5,1.0,-2.8,29,128.2959632,1
2898,0.8,0.8,-2.5,29,31.7755156,2
5860,1.2,1.6,-2.9,29,128.2959632,2
4771,1.1,1.0,-2.8,29,165.43919887889908,109
6299,1.3,1.5,-3.0,29,128.2959632,1
5165,1.1,1.5,-2.8,29,85.18758609166666,12
4792,1.1,1.0,-2.7,29,181.42744450571428,140
6445,1.4,1.0,-2.8,29,236.66467804166666,12
6305,1.3,1.5,-2.9,29,157.1333960181818,11
5476,1.2,1.0,-2.7,29,224.87525865121953,82
2589,0.7,0.9,-2.3,29,164.8450497,1
5140,1.1,1.4,-2.7,29,97.5847717,5
6693,1.6,0.8,-2.9,29,445.5077242,6
5354,1.2,0.9,-2.8,29,340.8534377673913,46
2316,0.6,1.0,-2.4,29,48.2401024,2
2578,0.7,0.9,-2.4,29,129.7665639142857,7
6430,1.4,1.0,-2.9,29,234.3902916173077,52
4812,1.1,1.0,-2.6,29,78.764287,2
5454,1.2,1.0,-2.8,29,164.43069393655915,186
6453,1.4,1.0,-2.7,29,132.6399626,27
5175,1.1,1.5,-2.6,29,128.2959632,1
6682,1.5,1.4,-2.9,29,128.2959632,1
6272,1.3,1.4,-3.0,29,445.5077242,1
5497,1.2,1.0,-2.6,29,172.8544625,4
2686,0.7,1.1,-2.5,29,39.4107846,3
6464,1.4,1.1,-3.1,29,31.7755156,2
2652,0.7,1.0,-2.3,29,80.7697022,1
6458,1.4,1.0,-2.6,29,132.8070395,1
6280,1.3,1.4,-2.9,29,151.99702505869564,46
5184,1.1,1.6,-2.8,29,85.5892119,1
2275,0.6,0.9,-2.3,29,75.36432144,5
2634,0.7,1.0,-2.5,29,87.10841816666668,3
4750,1.1,1.0,-2.9,29,445.5077242,3
6290,1.3,1.4,-2.8,29,188.23360590833332,12
6460,1.4,1.0,-2.5,29,132.8070395,4
4716,1.1,0.9,-2.5,29,91.698039,1
4706,1.1,0.9,-2.6,29,65.830535,2
5129,1.1,1.4,-2.8,29,265.54846805,2
4874,1.1,1.1,-2.8,29,263.1387132,2
4964,1.1,1.2,-2.9,29,80.7697022,2
2509,0.7,0.8,-2.4,29,31.14836336666667,12
5414,1.2,1.0,-3.0,29,445.5077242,3
6361,1.4,0.9,-3.0,29,87.08171445652174,23
4982,1.1,1.2,-2.8,29,147.02354093333332,6
5386,1.2,0.9,-2.6,29,168.15413348333334,18
5075,1.1,1.3,-2.7,29,102.9934165,4
2501,0.7,0.8,-2.5,29,31.7755156,1
2492,0.7,0.8,-2.6,29,37.890506375,4
4999,1.1,1.2,-2.7,29,91.698039,47
6375,1.4,0.9,-2.9,29,76.90472837826087,23
5059,1.1,1.3,-2.8,29,80.7697022,1
6389,1.4,0.9,-2.7,29,132.8070395,2
2477,0.7,0.8,-2.7,29,445.5077242,2
6399,1.4,1.0,-3.1,29,31.7755156,2
2394,0.7,0.6,-2.8,29,15.7105026,1
2425,0.7,0.7,-2.7,29,21.5090735,2
4924,1.1,1.1,-2.5,29,85.5892119,1
6523,1.4,1.2,-3.0,29,445.5077242,1
5083,1.1,1.3,-2.6,29,31.7755156,2
5373,1.2,0.9,-2.7,29,175.454987191716,169
4893,1.1,1.1,-2.7,29,149.907892375,4
2564,0.7,0.9,-2.5,29,65.830535,1
6412,1.4,1.0,-3.0,29,86.06817876666668,15
2517,0.7,0.8,-2.3,29,74.72906431999999,5
6697,1.6,0.9,-2.9,29,445.5077242,1
6338,1.4,0.8,-2.9,29,21.5090735,2
2550,0.7,0.9,-2.6,29,130.55150135,2
5432,1.2,1.0,-2.9,29,119.21304626956523,46
2864,0.8,0.8,-2.7,29,241.59143163333331,6
1791,0.3,0.7,-2.8,29,23.5974411,1
6534,1.4,1.2,-2.9,29,279.78405181666665,6
2413,0.7,0.7,-2.8,29,21.5090735,2
6674,1.5,1.2,-2.9,29,128.2959632,1
2463,0.7,0.8,-2.8,29,132.8070395,1
6242,1.3,1.3,-2.9,29,154.87810888,30
5240,1.2,0.7,-2.6,29,172.85446250000004,6
2220,0.6,0.8,-2.3,29,88.40432444375,16
2842,0.8,0.8,-2.8,29,132.8070395,1
1874,0.4,0.7,-2.8,29,23.5974411,3
4611,1.1,0.8,-2.5,29,65.830535,8
2777,0.8,0.7,-2.8,29,15.7105026,1
5285,1.2,0.8,-2.7,29,173.40148798395063,81
2796,0.8,0.7,-2.7,29,21.5090735,4
4602,1.1,0.8,-2.6,29,72.60744029019608,51
6230,1.3,1.3,-3.0,29,220.44562936666665,9
6514,1.4,1.1,-2.7,29,15.7105026,1
5319,1.2,0.9,-3.0,29,31.7755156,2
4565,1.1,0.8,-2.8,29,354.8911242917583,182
6490,1.4,1.1,-2.9,29,322.9223902857143,21
2198,0.6,0.8,-2.6,29,23.5974411,1
6545,1.4,1.2,-2.8,29,445.5077242,3
5540,1.2,1.1,-2.9,29,59.84350338181818,22
5258,1.2,0.8,-2.9,29,402.52712859444443,18
6215,1.3,1.2,-2.7,29,279.222563675,4
2813,0.8,0.7,-2.6,29,133.38956522857143,14
2176,0.6,0.8,-2.8,29,445.5077242,3
1879,0.4,0.7,-2.7,29,23.5974411,2
4586,1.1,0.8,-2.7,29,203.63661352676056,71
